ID,num_woodfuel,prop_woodfuel,num_seasonal,prop_seasonal,campground
0.805040799,0.490572995,0.963174367,-0.299752571,0.010581041,1.589907866
0.805493172,0.158419633,0.822860182,-0.333085033,0.010537543,1.23765177
0.805945545,-0.133875554,0.786903735,-0.349028438,0.0106359,0.850610264
0.882396555,1.129071498,0.326670854,-0.261625626,0.008662541,2.392442682
0.882848928,0.351494297,-0.132035205,-0.254231875,0.00920232,1.29818588
0.883301301,0.351494297,-0.132035205,-0.254231875,0.00920232,1.29818588
0.883753673,-0.142032733,0.257714381,-0.33808856,0.009922962,0.858035312
0.960657056,1.206322456,-0.100809268,-0.244269174,0.007537419,2.402102252
0.961109429,-0.142032733,0.257714381,-0.33808856,0.009922962,0.858035312
0.961561802,-0.142032733,0.257714381,-0.33808856,0.009922962,0.858035312
1.038917557,-0.142032733,0.257714381,-0.33808856,0.009922962,0.858035312
0.72858979,-0.269733018,0.505073246,-0.30980309,0.008334045,0.12142102
0.806397918,-0.370521548,1.234939845,-0.395247268,0.011334854,0.632391154
1.114463821,1.547779611,1.288471991,-0.233910322,0.017045547,3.043010946
1.114916194,1.547779611,1.288471991,-0.233910322,0.017045547,3.043010946
0.997299256,6.47170422,1.017398211,0.706559363,0.023084164,-0.384175705
0.594687429,0.7422924,1.601729016,0.037526651,0.06080719,-0.097810811
0.504665234,-0.593139509,-0.702169573,-0.376428235,0.004172876,0.318325018
0.505117607,-0.572552574,-0.64212369,-0.364051989,0.009434252,0.288873405
0.582473363,-0.479035704,-0.785197034,-0.33028546,0.004759084,0.312087171
0.582925735,-0.556806982,-0.689450478,-0.322428339,0.016279873,-0.036137757
0.583378108,-0.556806982,-0.689450478,-0.322428339,0.016279873,-0.036137757
0.660281491,-0.479035704,-0.785197034,-0.33028546,0.004759084,0.312087171
0.660733864,-0.479035704,-0.785197034,-0.33028546,0.004759084,0.312087171
0.58835421,-0.707472038,0.326353982,-0.390338641,0.033010634,-0.219076729
0.588806582,-0.709182055,-0.252061133,-0.387586119,0.0281803,-0.108183295
0.506022353,-0.569030201,-0.270646224,-0.324775504,0.054074627,-0.081032051
0.506474726,-0.617023852,0.035943881,-0.288845671,0.094423429,-0.689008208
0.506927098,-0.681960045,0.118643879,-0.330351595,0.084130252,-0.853694164
0.583830481,-0.676725022,-0.326511856,-0.306430164,0.084762154,-0.683248806
0.584282854,-0.676725022,-0.326511856,-0.306430164,0.084762154,-0.683248806
0.584735227,-0.697446789,0.206283142,-0.355740647,0.082546146,-0.862448279
0.510998454,-0.657915002,-0.259821933,-0.372005595,0.024908992,0.214946734
0.511450827,-0.663444401,-0.396021885,-0.347882265,0.030358809,0.584867648
0.589258955,-0.710710821,-0.59365661,-0.394680671,0.015313097,0.085164104
0.589711328,-0.656128242,-0.624039731,-0.395108728,0.009720578,-0.041310695
0.590163701,-0.650043266,-0.727625645,-0.404521897,0.004524389,-0.12421007
0.592425565,-0.674456633,-0.670470374,-0.322688545,0.01021473,-0.093873803
0.592877938,-0.551540752,-0.241671969,-0.317629459,0.011372541,0.893003249
0.593330311,-0.457991439,0.075060855,-0.402425544,0.005984753,1.249286577
0.593782684,-0.378282076,0.11158342,-0.333128207,0.019719316,0.211305851
0.594235056,0.099530579,0.84281691,0.00067103,0.055643329,-0.058435408
0.591973192,-0.677083546,-0.658371414,-0.406902663,0.005029099,0.237716218
0.50556998,-0.540490457,-0.548608165,-0.344777211,0.017628324,0.243005431
0.590616074,-0.698757718,-0.79001757,-0.418690505,0.001708859,0.014855381
0.591068447,-0.731357389,-0.848568008,-0.225450909,0.027982345,-0.022844038
0.591520819,-0.687548552,-0.684388632,-0.270933483,0.02562663,0.334722768
0.513712691,-0.669351041,-0.627207497,-0.382166271,0.013261123,0.62041096
0.514165064,-0.661494758,-0.662634664,-0.395453709,0.007218162,0.447980717
0.5851876,-0.685797894,0.089330044,-0.400206884,0.017326514,-0.601055527
0.502855743,-0.648056129,-0.445200509,-0.366206649,0.00917997,-0.306702095
0.579759126,-0.434575758,0.41060233,-0.38134445,0.011877782,0.715650003
0.580211498,-0.588045006,-0.30104757,-0.372022486,0.008549862,-0.125657785
0.580663871,-0.648056129,-0.445200509,-0.366206649,0.00917997,-0.306702095
0.657567254,-0.473211949,0.308774998,-0.380362683,0.014467916,0.727519504
0.658019627,-0.4969047,0.540070434,-0.370785581,0.016552633,0.835545916
0.840325881,1.746370534,0.125668292,0.444190664,0.032713629,-0.722341022
0.586544718,-0.710684919,-0.483860529,-0.414266059,0.007505148,-0.596413057
0.586997091,-0.708460719,-0.537541686,-0.413834261,0.006630563,-0.599764911
0.423690496,-0.502810525,-0.124119567,0.071732221,0.073744329,0.942738538
0.424142869,-0.38757516,0.132630303,-0.265066201,0.032172664,0.130577722
0.424595242,-0.597377704,-0.526638619,-0.327658618,0.015433821,-0.486630946
0.501498624,-0.37792781,0.728099702,-0.250642371,0.069135568,1.52619181
0.501950997,-0.358000734,0.251542626,-0.394316684,0.006134433,0.568350338
0.50240337,-0.61910683,-0.587711735,-0.372444039,0.005822412,-0.453248749
0.579306753,-0.378411727,0.858541294,-0.329829522,0.039057511,1.049828227
0.657114881,-0.417573827,0.667831811,-0.330638384,0.038996843,0.97308522
0.919943501,6.364348247,-0.237764383,0.681318775,0.009725106,-0.243496001
0.512355573,-0.626018487,-0.718513412,-0.401994773,0.004539595,0.360238867
0.512807945,-0.639677406,-0.787547133,-0.409146383,0.002172826,0.857620504
0.919038755,5.542832976,1.111664907,0.398830773,0.030226184,-0.23286866
0.513260318,-0.715951294,-0.789587252,-0.397343546,0.008519945,0.583764736
0.514617437,-0.67561006,-0.695100743,-0.3512686,0.009933007,0.575986227
0.51506981,-0.581993276,-0.417528857,-0.356190551,0.007984051,1.48342061
0.515522182,-0.430799926,-0.139677558,-0.394417354,0.005536186,1.80851185
0.516879301,0.110896993,0.508177371,-0.02512925,0.045917961,-0.012523502
0.517331674,-0.014270768,0.599438188,-0.160326334,0.039380079,-0.315132174
0.595139802,1.145828369,0.352695726,-0.121712717,0.02392303,0.137615472
0.516426928,-0.092747437,-0.054474943,-0.111680417,0.030434913,0.213739348
0.919491128,6.383999694,0.15170238,0.314723793,0.009522446,-0.310323108
0.732661145,-0.203076893,0.34320175,-0.40128052,0.003904366,-0.512770578
0.733113518,-0.48137983,0.200579446,-0.410014597,0.004463887,0.004303327
0.65530539,-0.271818097,-0.199541804,-0.399773981,0.00335688,0.244390197
0.5119032,-0.622442693,-0.212201525,-0.347950904,0.028732057,0.586383859
0.656210135,-0.512825081,0.065030924,-0.389434948,0.015903063,-0.130526908
0.434547444,-0.635979768,-0.577091944,-0.40152549,0.006557647,0.201884565
0.515974555,-0.448882355,-0.144427004,-0.358314691,0.013492732,0.737767788
0.839873508,2.205617798,1.984277772,0.742334671,0.070947022,-0.552904529
0.57885438,-0.428634183,0.670413025,-0.282347798,0.04793279,1.404418936
0.656662508,-0.422833667,0.724709475,-0.275138427,0.0621003,1.065780457
0.578402007,-0.625877633,-0.664669044,-0.37310695,0.007808646,-0.097049431
0.42911897,-0.645051869,0.035166038,-0.356478359,0.026846431,-0.632937435
0.429571343,-0.679544714,0.014760051,-0.412206134,0.011472478,-0.65794394
0.507379471,-0.699806018,0.029207473,-0.415196504,0.011765784,-0.64617822
0.507831844,-0.691169027,-0.462196664,-0.413327078,0.006207317,-0.674214745
0.430023716,-0.705034036,-0.359852894,-0.411503426,0.012409666,-0.850814852
0.430476089,-0.735796492,-0.603248174,-0.412659534,0.011563392,-0.685434385
0.508284217,-0.733474996,-0.693551826,-0.413649248,0.006899539,-0.586734505
0.881944182,1.896550232,0.751558577,-0.275435015,0.007748898,2.898981483
0.509641336,-0.736716858,-0.408086693,-0.413090541,0.011731225,-0.517880639
0.510093708,-0.709334455,0.709072397,-0.411468495,0.025578191,-0.658217877
0.510546081,-0.6770649,0.357248198,-0.407575192,0.021331997,-0.406452505
0.430928462,-0.749436762,-0.754038861,-0.41534784,0.009596069,-0.602294586
0.431380834,-0.746744544,-0.579751977,-0.415477931,0.008885767,-0.562756697
0.431833207,-0.73849627,-0.336570284,-0.414130479,0.011763595,-0.50654022
0.50873659,-0.747236156,-0.824200116,-0.41412343,0.006464327,-0.498377623
0.509188963,-0.747236156,-0.824200116,-0.41412343,0.006464327,-0.498377623
0.881039436,0.045138466,0.682028741,-0.307348541,0.016989966,1.698027071
0.881491809,1.121227036,0.94018527,-0.297378733,0.011085861,2.093463917
0.958847565,-0.01212875,0.497249061,-0.281257562,0.020159339,2.290546437
0.959299938,1.620125002,0.949177418,-0.302869074,0.012454455,1.966162185
1.036655693,-0.01212875,0.497249061,-0.281257562,0.020159339,2.290546437
0.840778254,2.505333106,0.387677303,0.39340727,0.02546203,-0.158789231
0.576592516,-0.410306516,-0.596852655,-0.406203511,0.001568814,-0.45622042
0.577044889,-0.493580284,-0.647710749,-0.406123148,0.001901709,-0.409699203
0.654853017,-0.245110898,-0.220357152,-0.397355283,0.003521574,0.379635668
0.761160634,2.906642007,2.290127976,0.695573644,0.064286968,-0.30920226
0.761613007,3.12628558,2.426948727,0.803844536,0.069613661,-0.22069166
0.432737953,-0.686167971,0.190141907,-0.397339733,0.053772229,-0.361707486
0.433190326,-0.648656394,-0.181023447,-0.372648801,0.039434405,0.195625723
0.920395873,2.818601533,-0.611343992,2.031962996,0.020068192,-0.231352019
0.433642699,-0.591433048,-0.089832951,-0.361002661,0.023593342,0.687102527
0.434095071,-0.603923905,-0.067227154,-0.37258759,0.020406247,0.489688701
0.76206538,2.18960142,1.546876125,0.904411812,0.0702199,-0.525886145
0.43228558,-0.719365745,0.606275776,-0.409755778,0.039651254,-0.615994094
0.762970125,2.694639363,-0.130371655,0.634963718,0.024652106,-0.042550022
0.841230627,5.679941443,0.15915137,0.09686987,0.007258083,-0.331365932
0.841682999,5.5955392,0.120718748,0.179423456,0.006135929,-0.313258451
0.842135372,5.014175774,-0.583616001,0.310819699,0.003731248,-0.394747586
0.763874871,5.472320496,0.033612847,0.306371288,0.008998837,-0.369550543
0.4386188,-0.154154603,-0.033193466,-0.335814818,0.0111931,0.849007595
0.439071173,-0.187426919,0.132815089,-0.197168197,0.037708832,0.638787991
0.577497261,-0.664754652,-0.752252698,-0.405957959,0.002585996,-0.314071972
0.577949634,-0.660743854,-0.577028079,-0.402884169,0.00715858,-0.311779135
0.435904563,-0.683700094,-0.735803546,-0.374998756,0.014636606,0.532882246
0.436356936,-0.668206287,-0.717049424,-0.392338334,0.00884561,0.316723275
0.438166427,-0.408029822,-0.534272076,-0.356342346,0.007178441,0.558989116
0.437714054,-0.541307242,-0.551662607,-0.397595016,0.003944386,0.350773545
0.350858469,-0.463011504,-0.263137701,-0.315895857,0.03034112,-0.583431618
0.351310842,-0.517643975,-0.46392111,-0.357051473,0.01714276,-0.612916263
0.428666597,-0.559526669,0.017530584,-0.284228021,0.04756943,-0.488452504
0.350406096,-0.410693694,-0.360257986,-0.351058122,0.015767916,0.178418445
0.428214224,-0.454089629,-0.211021932,-0.344355125,0.02132243,0.561702081
0.434999817,-0.604327247,-0.566428686,-0.403788617,0.004638664,0.559836819
0.43545219,-0.699303723,-0.733686494,-0.391655219,0.010502016,0.445873214
0.436809308,-0.615885259,-0.72055816,-0.404193121,0.002629194,0.230983102
0.437261681,-0.597086392,-0.631309758,-0.404508047,0.002892886,0.137906463
0.683804879,2.449145004,1.837319172,1.591304872,0.096936679,-0.377603953
0.684257251,2.323609212,0.942305628,1.407570402,0.070932672,-0.354661756
0.439523545,-0.198287387,-0.022596427,-0.2242601,0.029431332,0.32861486
0.762517753,1.634260652,0.15907741,0.575404285,0.03733904,-0.546988157
0.270336104,-0.682379054,-0.711288356,-0.387054287,0.005170112,-0.233697704
0.270788476,-0.619949098,-0.506171397,-0.321997376,0.0133565,0.323615244
0.271240849,-0.620300966,-0.014382366,-0.29234001,0.029782133,0.430108898
0.271693222,-0.495207117,-0.244173651,-0.27039966,0.015764289,0.997031171
0.348144232,-0.697803805,-0.79606221,-0.382754267,0.004871578,-0.340481556
0.348596605,-0.669518866,-0.64659225,-0.407315509,0.003780477,0.322500538
0.349048978,-0.669518866,-0.64659225,-0.407315509,0.003780477,0.322500538
0.34950135,-0.584840978,-0.605188227,-0.396536526,0.004091692,0.542523361
0.42595236,-0.697803805,-0.79606221,-0.382754267,0.004871578,-0.340481556
0.426404733,-0.697803805,-0.79606221,-0.382754267,0.004871578,-0.340481556
0.426857106,-0.669518866,-0.64659225,-0.407315509,0.003780477,0.322500538
0.427309479,-0.584840978,-0.605188227,-0.396536526,0.004091692,0.542523361
0.355382197,-0.710782351,-0.147647998,-0.403658575,0.048844402,-0.165120191
0.35583457,-0.656218853,-0.572660205,-0.410200248,0.004602423,0.090181117
0.272145595,-0.275750836,-0.66738232,-0.171714985,0.005554523,1.126195802
0.272597968,-0.309891151,-0.731786739,-0.233632158,0.004146918,0.606895595
0.349953723,-0.427935382,-0.528467809,-0.376563394,0.004668363,0.950219081
0.427761852,-0.427935382,-0.528467809,-0.376563394,0.004668363,0.950219081
0.501046252,-0.639915128,-0.545911201,-0.326128104,0.035738081,0.167444402
0.763422498,3.476325482,-0.125332208,0.38197145,0.013356995,-0.406899256
0.360810671,-0.213223758,-0.327883019,-0.348174255,0.00429718,0.85446234
0.359905926,-0.593259799,-0.508677179,-0.368527082,0.011318423,-0.359837218
0.360358299,-0.317794857,-0.656390557,-0.35982476,0.002810711,0.627074362
0.359453553,-0.557982737,-0.59849575,-0.366995165,0.009563802,-0.257589015
0.356739316,-0.650129287,-0.563275136,-0.37196227,0.012387735,0.035554654
0.357191689,-0.643450322,-0.463274236,-0.402628481,0.008687484,-0.060693443
0.269883731,-0.689092356,-0.74506115,-0.376477483,0.005895532,-0.524045445
0.346787113,-0.677585897,-0.664384817,-0.102679691,0.037066437,-0.042594168
0.347239486,-0.690890798,-0.632899899,-0.373926565,0.012773715,-0.384111897
0.347691859,-0.689092356,-0.74506115,-0.376477483,0.005895532,-0.524045445
0.425047615,-0.71934728,-0.909907333,-0.364046978,0.005702625,-0.845447757
0.425499987,-0.71934728,-0.909907333,-0.364046978,0.005702625,-0.845447757
0.764779617,2.454898237,-0.420895464,5.261786969,0.078406564,0.030286379
0.842587745,2.567333764,-0.583541831,4.577945957,0.05024727,-0.152037859
0.843040118,3.348886074,-0.437421034,8.400463259,0.090076793,0.400723261
0.357644062,-0.685323757,-0.672454526,-0.410622049,0.004284874,0.084366396
0.358096434,-0.713575739,-0.722865817,-0.390588138,0.01096002,-0.111262737
0.358548807,-0.682920426,-0.764588139,-0.386916774,0.009211876,-0.195597442
0.35900118,-0.568880373,-0.809963015,-0.355884391,0.002243018,0.323036081
0.684709624,2.045884252,0.085292766,1.065228229,0.043468951,-0.393640463
0.356286943,-0.612654492,-0.384151079,-0.382187089,0.008321476,0.204750283
0.764327244,3.342050511,0.248819898,0.58643333,0.022017544,-0.159438693
0.35266796,-0.746261806,-0.175967699,-0.412019154,0.027879789,-0.984602076
0.353120333,-0.757724699,-0.247195257,-0.42208959,0.017625438,-0.982979527
0.354477452,-0.646886103,0.291698588,-0.409282875,0.028343973,-0.36395475
0.354929825,-0.656183324,0.189624486,-0.398574083,0.049308927,-0.31200197
0.353572706,-0.751157906,0.065255391,-0.423103462,0.010982505,-0.899230949
0.354025079,-0.661634452,0.276522386,-0.414674478,0.012951663,-0.426915974
0.606901496,1.132647788,-0.58634307,0.247936262,0.009973909,-0.381440716
0.685161997,2.690484466,-0.41126764,0.650966101,0.012680231,-0.286821123
0.76523199,0.706177228,-0.187621084,12.39006676,0.231833179,0.064877419
0.843492491,1.002765418,-0.586051645,15.42238276,0.173092789,0.422583278
0.68561437,3.638067845,-0.395929289,0.798940754,0.013530699,-0.404559559
0.686066743,3.6870093,-0.370082342,2.390144859,0.01552846,-0.065637061
0.361263044,-0.350919555,-0.611915077,-0.342281894,0.004960491,0.353197578
0.361715417,-0.387546965,-0.476718796,-0.306867389,0.015851398,-0.143320078
0.60599675,2.480019993,1.158832253,2.189504207,0.095264364,-0.290617345
0.606449123,1.890503353,0.471943357,1.880150787,0.084068136,-0.090325067
0.423238123,-0.672846835,-0.804259576,-0.051300504,0.043068526,0.768803497
0.500593879,-0.682716368,-0.890497202,-0.373752478,0.003218714,-0.062037468
0.649424543,0.996722009,1.223963557,-0.308144466,0.010358994,1.789170534
0.725875553,1.305389589,1.165719128,-0.255118423,0.01593022,2.715841165
0.726327925,1.388196688,1.071125424,-0.257268147,0.015311575,3.104933043
0.726780298,1.767656868,0.627737312,-0.264726419,0.008047224,2.705629518
0.727232671,1.221234725,1.206394508,-0.300317857,0.00951931,2.157102188
0.803683681,1.525778949,0.762529664,-0.270293977,0.008956217,2.045520636
0.804136054,1.02024539,0.928876956,-0.286076264,0.010247538,2.37883491
0.274407459,-0.719774345,-0.540404417,-0.408786777,0.012618575,-0.769675918
0.274859832,-0.731770985,-0.353924553,-0.343734752,0.042763713,0.020326465
0.352215588,-0.71661259,-0.259264293,-0.408724806,0.019239794,-0.830393362
0.421428632,-0.576847895,-0.749408212,-0.410192925,0.001397728,-0.520243748
0.421881005,-0.712741357,-0.905025833,-0.412079097,0.001289823,-0.523297323
0.422333378,-0.712741357,-0.905025833,-0.412079097,0.001289823,-0.523297323
0.42278575,-0.697355131,-0.905573531,-0.37653336,0.001910909,-0.345977033
0.49923676,-0.536330008,-0.701877643,-0.408079408,0.001595708,-0.591435187
0.499689133,-0.715316748,-0.903972475,-0.406629048,0.001874179,-0.778352685
0.500141506,-0.715316748,-0.903972475,-0.406629048,0.001874179,-0.778352685
0.351763215,-0.675179348,-0.373465004,-0.408907053,0.009325571,-0.680864678
0.273955086,-0.712569411,-0.457687945,-0.411569347,0.008616837,-0.618568087
0.528188622,2.114185162,0.482855294,1.902330002,0.079938746,-0.363272142
0.803231308,2.221472627,0.533609631,-0.248575068,0.007179156,1.586827778
0.418714395,-0.686445601,-0.44945554,-0.416857255,0.003710498,-0.808372405
0.419166768,-0.680440808,-0.130253327,-0.416440445,0.004746156,-0.809512177
0.495617777,-0.689839703,-0.567787257,-0.416208405,0.003276938,-0.878293957
0.49607015,-0.689839703,-0.567787257,-0.416208405,0.003276938,-0.878293957
0.496522523,-0.689839703,-0.567787257,-0.416208405,0.003276938,-0.878293957
0.496974896,-0.566016192,-0.553690452,-0.411833577,0.002521461,-0.627687041
0.572973533,-0.508812597,-0.660899804,-0.336649592,0.003085315,-0.869905236
0.573425906,-0.689839703,-0.567787257,-0.416208405,0.003276938,-0.878293957
0.573878279,-0.680059734,-0.683529532,-0.41354721,0.002972034,-0.832325597
0.574330652,-0.680059734,-0.683529532,-0.41354721,0.002972034,-0.832325597
0.574783024,-0.543268829,-0.644384699,-0.410421861,0.002023389,-0.631517086
0.650781661,-0.368636672,-0.072953371,-0.322342646,0.004934035,-0.498693077
0.651234034,-0.436313775,-0.764070101,-0.305761489,0.002833297,-0.839461497
0.651686407,-0.680059734,-0.683529532,-0.41354721,0.002972034,-0.832325597
0.65213878,-0.680059734,-0.683529532,-0.41354721,0.002972034,-0.832325597
0.26490763,-0.527975006,-0.484738574,-0.410478761,0.002552136,-0.422047997
0.265360002,-0.578704683,-0.562936776,-0.412309016,0.002413895,-0.335772927
0.265812375,-0.578704683,-0.562936776,-0.412309016,0.002413895,-0.335772927
0.341811012,-0.508789078,-0.278607598,-0.410903671,0.002879294,-0.616200226
0.342263385,-0.549784471,-0.261013076,-0.411817722,0.003389265,-0.504772824
0.342715758,-0.527975006,-0.484738574,-0.410478761,0.002552136,-0.422047997
0.343168131,-0.465769086,-0.622206949,-0.408651176,0.001485929,-0.517747767
0.343620504,-0.538491471,-0.706593296,-0.411180133,0.001265749,-0.448746545
0.419619141,-0.543341357,-0.244361165,-0.412508755,0.003304501,-0.614727246
0.420071513,-0.465769086,-0.622206949,-0.408651176,0.001485929,-0.517747767
0.420523886,-0.465769086,-0.622206949,-0.408651176,0.001485929,-0.517747767
0.420976259,-0.465769086,-0.622206949,-0.408651176,0.001485929,-0.517747767
0.497427269,-0.543341357,-0.244361165,-0.412508755,0.003304501,-0.614727246
0.497879642,-0.465769086,-0.622206949,-0.408651176,0.001485929,-0.517747767
0.498332015,-0.465769086,-0.622206949,-0.408651176,0.001485929,-0.517747767
0.498784387,-0.465769086,-0.622206949,-0.408651176,0.001485929,-0.517747767
0.575235397,-0.465769086,-0.622206949,-0.408651176,0.001485929,-0.517747767
0.57568777,-0.465769086,-0.622206949,-0.408651176,0.001485929,-0.517747767
0.576140143,-0.465769086,-0.622206949,-0.408651176,0.001485929,-0.517747767
0.649876916,0.112113671,1.90810269,-0.357964454,0.013011631,0.737580704
0.650329288,0.031002791,0.718361876,-0.268178072,0.008585178,0.060738077
0.727685044,-0.105747887,2.611659736,-0.386751432,0.013094262,0.82500714
0.728137417,-0.105747887,2.611659736,-0.386751432,0.013094262,0.82500714
0.260836274,1.199918661,0.621036191,0.288307716,0.042556635,1.674563459
0.261288647,-0.074934746,-0.512232053,-0.194294904,0.005772511,-0.739479461
0.338644402,0.719769572,-0.000534318,0.126611961,0.017310916,0.681139873
0.339096775,-0.111068439,-0.574187906,-0.210310041,0.003418592,-0.762952155
0.339549148,-0.216153136,-0.436758937,-0.284940768,0.002625557,-0.764659218
0.416452531,0.209584736,0.919255701,-0.150658232,0.023495297,1.104628949
0.416904903,0.043675232,0.397723609,-0.231433352,0.012836821,0.121236529
0.417357276,-0.384660181,-0.515343223,-0.317374389,0.002616044,-0.861680165
0.494713032,0.081850685,0.014378469,-0.224089035,0.006908568,-0.223439468
0.495165405,-0.377033588,-0.643485655,-0.277474928,0.003172487,-0.89882372
0.57252116,0.081850685,0.014378469,-0.224089035,0.006908568,-0.223439468
0.277574069,-0.705700983,-0.323229375,-0.409257843,0.012419504,-0.359865992
0.278026442,-0.705863761,-0.541153979,-0.401322647,0.013315143,-0.389779406
0.281193052,-0.394080167,-0.214476984,-0.363116554,0.00506175,0.691068175
0.281645425,-0.4944481,-0.195167592,-0.352351487,0.017678931,0.327324641
0.282097797,-0.47989154,-0.109923386,-0.358414927,0.016505148,-0.085839447
0.27938356,-0.472914695,-0.702210878,-0.331766566,0.00384652,0.576713316
0.279835933,-0.62193396,-0.703199399,-0.401403136,0.004029154,0.8290519
0.280288306,-0.701378774,-0.659824285,-0.395536805,0.010104583,0.329973823
0.280740679,-0.603007802,-0.450579801,-0.381587357,0.011348281,0.052737159
0.28255017,-0.343462079,-0.03756935,-0.382788505,0.008284307,0.823099923
0.283002543,-0.42788891,-0.471660214,-0.360586431,0.00959013,0.787102415
0.283454916,-0.521370048,-0.651660944,-0.340073196,0.008512917,-0.27354069
0.278478815,-0.604777472,-0.420329538,-0.342199035,0.020854377,-0.345516251
0.278931188,-0.449308165,-0.531982856,-0.261118913,0.01436444,-0.16927647
0.275312205,-0.682966584,-0.520943915,-0.34705523,0.024144837,0.078121466
0.277121696,-0.62754523,0.054927872,-0.401654732,0.016839096,-0.317383991
0.275764578,-0.67710492,-0.620369041,-0.39332117,0.004431642,-0.591241569
0.276216951,-0.630977284,-0.514621362,-0.395942745,0.00534875,-0.361412142
0.198408822,-0.632272462,-0.502445483,-0.379250797,0.019423293,-0.275394947
0.198861195,-0.597535267,-0.384954297,-0.388671937,0.015640091,-0.045941065
0.199313568,-0.570365141,-0.163373687,-0.397665046,0.013690127,-0.046378187
0.276669323,-0.6023419,-0.267296133,-0.409949017,0.004979749,-0.226567588
0.285264407,-0.628828677,-0.827080416,-0.331041315,0.004661442,-0.831263585
0.28571678,-0.452753974,-0.641891883,-0.292936656,0.005240429,-0.855115535
0.363072536,-0.527312406,-0.947503516,0.391709492,0.002064093,-0.856513706
0.363524908,-0.254893999,-0.901235468,0.607627971,0.003176204,-0.740494361
0.366239146,-0.015180603,-0.207318721,-0.36906325,0.00291621,-0.868502836
0.444047274,-0.015243672,-0.454521629,-0.271733757,0.005971721,-0.803079232
0.444499647,-0.057850058,-0.60942797,0.059120119,0.027630173,-0.643546252
0.362620163,-0.577139145,-0.839514085,-0.333056156,0.004680504,-0.728678936
0.286169153,-0.178729669,-0.271484219,-0.117120363,0.02320821,-0.837241263
0.363977281,0.037747978,-0.582485559,-0.001959113,0.01631248,-0.778088586
0.365786773,0.066883853,0.055713995,-0.217482769,0.018002434,-0.892714653
0.443594901,0.524161843,0.445506841,0.080427898,0.038655216,-0.776824031
0.445856765,0.447901977,-0.595241957,-0.10050548,0.003149439,-0.726309744
0.446309138,1.561702392,-0.022328942,-0.056067056,0.012261099,-0.490783504
0.523664894,0.775056963,-0.128963265,-0.303787988,0.004013774,-0.783322897
0.524117266,2.511117071,0.655680881,0.522977575,0.03518772,-0.30629125
0.686519116,2.263121145,-0.481165257,4.254208887,0.03185777,0.674794254
0.443142528,1.253700958,1.424304916,0.353885163,0.064807893,-0.279965636
0.273502714,-0.485188194,-0.709699626,-0.388381506,0.004130207,-0.611791388
0.607353869,1.153557251,-0.822152135,2.831077496,0.012278719,0.09448025
0.607806242,2.861359194,-0.765612941,3.743862071,0.014358754,0.189027314
0.273050341,-0.400125294,-0.73574648,-0.380326653,0.002781551,-0.612118411
0.527736249,1.55753591,1.066782381,0.466990128,0.062675837,-0.492568726
0.605544377,2.195675931,1.946708962,0.463705964,0.06588655,-0.516722092
0.207003906,-0.594546436,-0.801110668,-0.35543228,0.005166497,-0.723335032
0.284359662,-0.603581955,-0.729170576,-0.332653597,0.014521864,-0.739356522
0.284812034,-0.608871882,-0.809612632,-0.347628356,0.006713719,-0.805334796
0.36216779,-0.419857339,-0.657383537,-0.318019006,0.007413707,-0.324968558
0.447666257,0.487256341,0.617017662,0.277542472,0.07991347,-0.444670717
0.448118629,1.515580208,0.787159838,0.397623249,0.061888103,-0.163893946
0.525474385,0.271775942,0.623707379,0.351683279,0.086171145,-0.28225214
0.525926758,0.059910735,1.048806365,0.272651295,0.102550894,-0.194671635
0.445404392,0.515680599,-0.690949718,0.023057913,0.006606022,-0.787750694
0.446761511,2.469612217,0.640561497,0.345287838,0.031013197,-0.434358756
0.447213884,1.250391619,0.56501521,0.208869097,0.065107378,-0.57036082
0.524569639,2.887826447,0.947532146,0.562787593,0.040168555,-0.328488436
0.525022012,1.493403255,0.83178925,0.594237808,0.078497164,-0.374608382
0.44495202,-0.065873349,-0.326051376,0.744919148,0.071156955,-0.390444775
0.448571002,1.809928889,1.229187794,0.493106597,0.069401879,0.038378214
0.526379131,1.666933934,1.146301124,0.494179134,0.073998511,-0.05562421
0.366691518,0.150134696,0.053853205,-0.385205914,0.002782469,-0.837583114
0.528640995,1.502198679,0.014819562,1.343703791,0.052224473,-0.239789858
0.449023375,2.212157424,1.513468596,0.275919279,0.04109526,-0.34144009
0.526831503,1.733823143,1.13991358,0.363635659,0.053960496,-0.233113578
0.527283876,1.463029671,1.005782581,0.122204883,0.053552399,-0.850986875
0.604639632,2.662086599,1.40745611,0.501586692,0.048144984,-0.347590713
0.605092005,2.464478143,1.856864206,0.336686033,0.067084016,-0.665986089
0.283907289,-0.584100549,-0.729709304,-0.365393194,0.005474675,-0.691605606
0.345882368,-0.452263237,-0.072508409,0.315765217,0.083193952,1.620027247
0.346334741,-0.452263237,-0.072508409,0.315765217,0.083193952,1.620027247
0.364882027,0.484881465,0.213772656,0.065463581,0.030460016,-0.686293837
0.3653344,0.197846894,0.062436133,-0.051341712,0.03189228,-0.692290651
0.367596264,0.906472912,0.014012393,-0.28083248,0.005968872,-0.730595385
0.201575432,-0.558677703,-0.634195339,-0.363314347,0.007783264,0.297459096
0.202027805,-0.61196219,-0.639487606,-0.404810459,0.003244778,0.505845756
0.202932551,-0.567545863,0.152656723,-0.392537117,0.017708171,0.20571203
